gene_name,1821,1850,1854
TSPAN6,7.68422134236287,2.9784615531247343,2.2914416327768183
TNMD,0.9605276677953588,0.9928205177082448,2.2914416327768183
DPM1,16.3289703525211,4.467692329687102,19.859160817399086
SCYL3,10.565804345748946,33.2594873432262,11.457208163884088
C1orf112,5.763166006772153,5.460512847395346,3.8190693879613633
FGR,210.3555592471836,458.1866689223549,171.09430858066906
CFH,12.486859681339665,7.942564141665957,5.346697143145908
FUCA2,8.644749010158229,2.482051294270612,13.748649796660906
GCLC,60.513243071107595,149.91589817394498,101.58724571977228
NFYA,19.21055335590717,32.26666682551795,53.46697143145909
STPG1,1.9210553355907172,2.482051294270612,19.859160817399086
NIPAL3,39.38163437960971,24.820512942706124,38.954507757205896
LAS1L,25.93424703047469,82.4041029697843,38.954507757205896
ENPP4,4.802638338976792,2.482051294270612,8.401952653514996
SEMA3F,20.17108102370253,25.813333460414363,1.5276277551845452
CFTR,0.0,0.0,0.7638138775922726
ANKIB1,81.6448517626055,85.38256452290905,97.76817633181088
CYP51A1,3.842110671181435,2.482051294270612,3.0552555103690904
KRIT1,51.86849406094938,22.834871907289628,34.37162449165226
RAD52,2.8815830033860763,2.482051294270612,13.748649796660906
MYH16,0.0,0.0,0.0
BAD,32.6579407050422,14.395897506769547,27.497299593321813
LAP3,87.40801776937765,106.72820565363632,137.48649796660905
CD99,88.36854543717303,204.0246163890443,89.3662236782959
HS3ST1,1.9210553355907172,0.0,3.8190693879613633
AOC1,0.9605276677953588,0.0,0.7638138775922726
WNT16,0.9605276677953588,0.9928205177082448,0.0
HECW1,0.0,0.0,1.5276277551845452
MAD1L1,33.618468372837555,50.63384640312048,32.843996736467716
LASP1,333.3031007249895,794.75282442545,510.2276702316381
SNX11,48.026383389767936,42.691282261454525,52.703157553866816
TMEM176A,4.802638338976792,0.0,32.843996736467716
M6PR,27.8553023660654,55.5979489916617,32.08018285887545
KLHL13,3.842110671181435,0.9928205177082448,0.7638138775922726
CYP26B1,0.0,0.0,1.5276277551845452
ICA1,22.092136359293256,23.33128216614375,30.552555103690906
DBNDD1,1.9210553355907172,8.935384659374204,14.51246367425318
ALS2,28.815830033860763,37.7271796729133,27.497299593321813
CASP10,44.18427271858651,42.1948720026004,57.28604081942045
CFLAR,205.55292090820683,177.71487266977581,249.76713797267314
TFPI,23.05266402708861,17.87076931874841,32.843996736467716
NDUFAF7,3.842110671181435,4.467692329687102,5.346697143145908
RBM5,80.68432409481014,118.64205186613523,146.65226449771637
MTMR7,0.0,0.0,0.7638138775922726
SLC7A2,5.763166006772153,0.9928205177082448,2.2914416327768183
ARF5,92.21065610835444,166.79384697498512,106.93394286291814
SARM1,1.9210553355907172,16.877948801040162,6.110511020738182
POLDIP2,37.46057904401899,54.108718215099344,40.48213551239045
PLXND1,69.15799208126583,232.32000114372929,58.04985469701272
AK2,65.3158814100844,70.49025675728538,61.10511020738181
CD38,10.565804345748946,19.85641035416489,9.165766531107273
FKBP4,23.05266402708861,60.56205158020293,35.13543836924454
KDM1A,73.96063042024262,69.00102598072301,68.74324898330453
RBM6,65.3158814100844,72.97230805155598,86.31096816792679
CAMKK1,5.763166006772153,15.885128283331914,5.346697143145908
RECQL,32.6579407050422,28.791795013539094,47.3564604107209
VPS50,31.697413037246836,33.2594873432262,29.78874122609863
HSPB6,1.9210553355907172,0.0,0.7638138775922726
ARHGAP33,9.605276677953588,0.0,0.0
NDUFAB1,38.42110671181434,12.906666730207178,25.205857960545
PDK4,60.513243071107595,30.777436048955582,126.79310368031723
SLC22A16,0.9605276677953588,18.36717957760252,2.2914416327768183
ZMYND10,1.9210553355907172,0.4964102588541224,0.0
ABCB5,1.9210553355907172,0.9928205177082448,0.7638138775922726
ARX,0.0,0.0,0.0
SLC25A13,8.644749010158229,15.885128283331914,13.748649796660906
ST7,20.17108102370253,42.691282261454525,23.67823020536045
CDC27,99.89487745071732,47.65538484999575,108.46157061810273
SLC4A1,917.3039227445676,4953.181562846433,1565.0546351865664
CALCR,0.9605276677953588,0.0,0.0
HCCS,17.289498020316458,26.30974371926848,24.442044082952727
DVL2,9.605276677953588,90.34666711145027,25.96967183813727
PRSS22,0.0,0.4964102588541224,0.0
UPF1,66.27640907787975,169.77230852810985,148.94370613049315
SKAP2,87.40801776937765,75.95076960468072,145.1246367425318
SLC25A5,210.3555592471836,269.05436029893434,255.87764899341133
MCUB,29.77635770165612,18.36717957760252,36.66306612442909
HOXA11,0.0,0.0,0.7638138775922726
POLR2J,29.77635770165612,22.834871907289628,33.607810614059986
DHX33,17.289498020316458,24.324102683851997,22.150602450175906
MEOX1,23.05266402708861,12.410256471353057,22.150602450175906
THSD7A,0.0,32.26666682551795,1.5276277551845452
LIG3,24.97371936267933,69.99384649843125,32.843996736467716
RPAP3,24.97371936267933,9.431794918228325,25.205857960545
ACSM3,0.9605276677953588,3.4748718119788564,6.874324898330453
AC004381.6,0.0,0.9928205177082448,3.0552555103690904
CIAPIN1,6.723693674567512,15.388718024477791,25.96967183813727
SPPL2B,0.9605276677953588,6.453333365103591,5.346697143145908
FAM214B,96.05276677953587,117.15282108957287,94.7129208214418
COPZ2,7.68422134236287,9.928205177082447,12.221022041476363
PRKAR2B,99.89487745071732,299.83179634788985,186.37058613251446
MSL3,87.40801776937765,66.5189746864524,77.14520163681955
CREBBP,252.61877663017933,584.2748746713021,326.14852573190035
TSPOAP1,15.36844268472574,12.906666730207178,31.31636898128318
MPO,4.802638338976792,90.84307737030441,90.1300375558882
PON1,0.9605276677953588,0.0,0.0
